"Date","AAL","ARWR","C","CVX","EPD","F","FTR","HMC","HOFT","HRB","HST","INO","JBLU","JPM","JWN","KGJI","KSS","LUV","M","MGM","MSFT","NSANY","NUS","ONCY","RRGB","S","SCE","SIG","T","TGT","TM","UBSI","VZ","WFC","WM","WWE"
2013-01-18,14.44,2.14,41.66,115.239998,27.450001,14.11,67.199997,38.48,14.04,20.559999,16.709999,2.88,6.12,46.459999,55.52,1.31,43.830002,11.26,38.419998,12.89,27.25,19.700001,44.950001,34.865002,36.650002,5.65,893,61.299999,33.439999,61.529999,95.889999,25.65,42.540001,34.93,35.25,8.25
2013-01-22,14.85,2.15,41.779999,115.910004,27.77,14.17,68.699997,37.299999,14.06,20.889999,16.799999,2.88,6.33,46.540001,55.380001,1.28,43.700001,11.48,38.18,13.06,27.15,19.35,44.900002,35.625,37.040001,5.66,893,61.220001,33.610001,61.490002,94.830002,25.639999,42.939999,35.040001,35.75,8.25
2013-01-23,15.07,2.2,42.02,115.010002,27.775,13.88,68.25,37.259998,14.16,21.26,16.879999,2.76,6.28,46.23,55.330002,1.25,43.450001,11.36,38.23,12.94,27.610001,19,44.700001,34.77,36.400002,5.67,636,61.130001,33.779999,61.040001,94.449997,25.709999,42.790001,34.950001,35.5,8.3
2013-01-24,14.67,2.14,42.799999,115.5,27.365,13.87,67.199997,37.919998,14.8,21.719999,16.91,2.6,6.29,46.369999,55.669998,1.23,44.900002,11.45,39,12.97,27.629999,19.280001,44.459999,33.915001,37.130001,5.67,693,61.209999,33.75,61.860001,95.739998,25.870001,42.59,35.16,35.52,8.3
2013-01-25,14.97,1.99,42.91,116.199997,27.82,13.68,66.900002,37.950001,14.84,22.33,17.190001,2.52,6.35,47.16,56.049999,1.21,45.25,11.44,38.740002,13,27.879999,19.450001,45.080002,32.205002,37.43,5.64,599,62.049999,34.02,61.540001,96.099998,25.799999,42.669998,35.139999,35.689999,8.35
2013-01-28,15.03,2,42.34,116.040001,28.245001,13.78,67.650002,37.389999,14.96,22.66,17.25,2.6,6.23,46.639999,55.529999,1.26,45.099998,11.43,39.389999,12.98,27.91,19.6,42.779999,32.205002,37.209999,5.56,693,61.919998,34.130001,61.130001,94.779999,25.85,42.77,35.110001,36.459999,8.41
2013-01-29,14.42,2,42.16,117.209999,28.174999,13.14,68.550003,38.009998,14.93,22.92,17.16,2.64,6.07,47.119999,55.68,1.28,45.52,11.33,39.950001,12.62,28.01,20.5,42.919998,33.724998,37.009998,5.64,893,61.98,34.68,61.34,95.599998,25.83,43.5,35.27,36.310001,8.41
2013-01-30,14.3,2,41.950001,116.449997,27.969999,12.93,67.199997,38.099998,14.82,23.07,16.780001,2.56,5.8,47.130001,55.59,1.28,45.73,11.24,39.540001,12.57,27.85,20.42,41.689999,34.200001,36.540001,5.65,893,62.77,34.48,60.98,95.599998,25.139999,43.610001,34.970001,36.049999,8.43
2013-01-31,14.28,1.94,42.16,115.150002,28.334999,12.95,68.550003,37.689999,15.1,22.77,16.790001,2.64,5.81,47.049999,55.23,1.28,46.290001,11.21,39.509998,12.77,27.450001,20.440001,42.360001,37.525002,36.970001,5.63,893,62.580002,34.790001,60.41,95.370003,25.49,43.610001,34.830002,36.380001,8.56
2013-02-01,14.12,1.91,43.02,116.5,28.205,13.02,66,38.619999,14.91,22.860001,16.690001,2.84,5.8,47.849998,55.119999,1.33,46.009998,11.23,39.509998,12.96,27.93,20.35,41.799999,36.764999,37.189999,5.69,590,63.43,35.509998,61.150002,98.129997,25.860001,44.560001,35.130001,36.299999,8.57
2013-02-04,13.99,1.94,42.209999,115.199997,27.995001,12.88,67.050003,37.970001,14.43,23.82,16.41,2.88,5.74,47.68,54.5,1.31,45.209999,11.18,38.720001,12.77,27.440001,20.75,41.799999,35.435001,36.41,5.74,893,62.759998,35.23,60.849998,97.830002,25.52,44.52,34.759998,35.919998,8.5
2013-02-05,14.09,1.875,42.919998,115.809998,27.51,13.18,67.949997,38.02,14.63,23.74,16.549999,3.2,5.75,48.790001,55.110001,1.35,45.380001,11.27,39.849998,12.97,27.5,20.9,42.990002,34.580002,36.380001,5.71,520,63.439999,35.349998,62.400002,98.860001,25.83,44.560001,34.849998,35.970001,8.51
2013-02-06,14.56,1.89,43.049999,115.910004,27.565001,13.2,67.650002,38.25,14.41,24,16.52,3.28,5.88,48.610001,55.27,1.39,46.25,11.47,39.48,12.99,27.34,21.110001,41.720001,34.580002,36.849998,5.77,616,63.450001,35.43,62.689999,102.800003,25.940001,44.75,34.970001,36.099998,8.53
2013-02-07,15.11,1.93,42.869999,115.019997,27.549999,13.07,68.400002,38.32,14.25,24.09,16.540001,3.12,5.89,48.23,54.91,1.34,45.810001,11.61,40.27,12.94,27.280001,21.1,42.68,33.915001,36.599998,5.74,893,62.919998,35.27,62.299999,102.800003,25.959999,44.459999,34.66,36.549999,8.45
2013-02-08,14.75,1.89,42.68,115.639999,27.75,13.1,69.900002,37.889999,14.23,24.4,16.809999,3.12,5.92,48.630001,55.82,1.34,46.009998,11.64,39.919998,13.51,27.549999,20.030001,41.860001,41.325001,36.790001,5.77,893,62.91,35.27,62.490002,104.449997,25.85,44.349998,34.880001,36.299999,8.48
2013-02-11,14.46,1.87,43.150002,115.639999,27.83,13.11,68.550003,38.490002,13.99,24.450001,16.9,3.08,5.88,48.66,55.369999,1.35,46.110001,11.65,40.240002,13.05,27.860001,20.200001,42.549999,38.285,36.549999,5.79,583,62.740002,35.23,62.669998,105.93,25.950001,44.32,35.259998,36.310001,8.56
2013-02-12,14.27,1.85,44.349998,116.5,28.01,13.08,69.75,37.849998,14.2,24.74,17.18,2.88,5.9,49.139999,54.98,1.36,46.060001,11.55,40.110001,13.32,27.879999,20.219999,41.790001,38.474998,36.25,5.91,572,62.490002,35.599998,62.73,104.830002,25.98,44.439999,35.509998,36.459999,8.55
2013-02-13,14.66,1.85,44,115.529999,28.295,13.04,67.5,37.98,14.47,24.84,17.15,2.92,5.98,48.68,55.220001,1.41,46.599998,11.61,39.959999,13.34,28.030001,20.450001,42.919998,40.470001,36.259998,5.86,551,62.5,35.419998,62.689999,104.209999,26.120001,44.52,35.130001,36.639999,8.64
2013-02-14,13.99,1.78,44.32,115.709999,28.620001,13.11,63.599998,37.490002,14.59,24.860001,17.15,2.92,5.91,49.220001,55.25,1.38,46.98,11.47,39.540001,13.29,28.040001,20.040001,41.93,43.605,36.360001,5.87,893,62.66,35.290001,63.09,102.639999,26,44.330002,35.209999,37.139999,8.62
2013-02-15,14.5,1.81,43.84,114.959999,28.24,13.02,61.5,37.560001,14.6,25.1,17.17,2.92,6.03,48.880001,55.400002,1.36,46.34,11.6,39.119999,12.88,28.01,20.26,41.27,41.799999,36.450001,5.91,595,62.09,35.360001,61.709999,102.599998,25.99,44.400002,35.16,36.689999,8.66
2013-02-19,14.26,1.87,44.5,115.919998,28.555,12.99,62.549999,37.700001,14.87,25,17.280001,2.96,6.12,49.450001,56.470001,1.33,46.48,11.7,40.43,12.74,28.049999,20.299999,41.41,44.365002,43.330002,5.9,893,63.150002,35.669998,61.869999,102.519997,26.190001,44.5,35.139999,36.619999,8.82
2013-02-20,13.33,2.04,43.220001,114.989998,28.375,12.6,60.299999,37.25,14.9,24.450001,17.030001,2.92,6.02,48.610001,55.150002,1.25,46.57,11.43,39.509998,12.54,27.870001,20.059999,40.18,37.049999,40.540001,5.79,582,62.119999,35.470001,62.650002,102.589996,25.860001,44.919998,35.099998,36.529999,8.52
2013-02-21,13.37,2.04,42.349998,114.989998,27.955,12.39,60.299999,36.849998,15,24.540001,16.43,2.84,5.96,48.25,54.52,1.18,46.509998,11.45,39.330002,12.37,27.49,20.049999,39.43,37.334999,41.82,5.79,893,59.790001,35.43,63.400002,101.099998,25.93,45.119999,35.459999,36.419998,8.46
2013-02-22,13.57,2.101,42.790001,115.959999,27.924999,12.48,61.349998,37.560001,15.13,24.66,16.889999,2.72,6.08,48.91,53.990002,1.27,46.189999,11.6,39.080002,12.42,27.76,20.35,38.189999,37.619999,42.630001,5.82,606,59.939999,35.68,63.599998,102.339996,26.15,45.400002,35.82,36.610001,8.59
2013-02-25,13.02,2.09,41.150002,113.540001,27.75,12.13,60.599998,36.57,15.05,24.27,16.5,2.6,5.95,47.700001,52.700001,1.27,45.509998,11.32,38.52,12.19,27.370001,19.459999,38.66,37.145,41.57,5.73,603,59.639999,35.189999,62.889999,99.419998,25.610001,45.720001,34.790001,36.34,8.42
2013-02-26,13.26,2.19,41.290001,114.959999,27.975,12.34,61.049999,36.990002,15.47,24.610001,16.59,2.64,5.98,47.599998,52.529999,1.23,45.639999,11.4,39.59,12.11,27.370001,19.83,39.200001,36.005001,42.07,5.78,602,60.93,35.490002,64.050003,102.459999,25.799999,46.119999,34.75,36.599998,8.39
2013-02-27,13.41,2.192,42.16,116.650002,28.200001,12.76,61.799999,36.849998,15.5,24.879999,16.700001,2.72,6.18,49.279999,53.900002,1.25,46.610001,11.82,40.580002,12.48,27.809999,19.889999,40.060001,35.150002,42.23,5.86,893,60.880001,35.849998,63.119999,101.610001,25.91,46.349998,35.130001,37.049999,8.52
2013-02-28,13.43,2.159,41.970001,117.150002,28.334999,12.61,62.099998,37.439999,15.01,24.860001,16.67,2.76,6.05,48.919998,54.220001,1.2,46.099998,11.7,41.099998,12.49,27.799999,20.290001,41.200001,34.389999,42.880001,5.8,893,61.220001,35.91,62.959999,102.599998,26,46.529999,35.080002,37.32,8.33
2013-03-01,13.61,2.17,42.110001,116.900002,28.405001,12.61,62.849998,37.599998,15.58,24.780001,16.610001,2.68,6.15,48.91,54.07,1.23,46.169998,11.82,40.68,12.43,27.950001,20.450001,41.709999,31.92,43.75,5.8,662,59.689999,36.009998,64.129997,102.690002,26.200001,46.720001,35.389999,36.900002,8.58
2013-03-04,13.9,2.27,42.939999,117.489998,28.65,12.75,63,37.41,15.77,25.440001,16.620001,2.72,6.34,49.099998,53.82,1.23,46.389999,12.04,41.540001,12.16,28.15,20.35,42.560001,32.775002,44.360001,5.83,893,59.779999,36.23,66.440002,102.440002,26.299999,47.110001,35.849998,37.200001,8.6
2013-03-05,14.05,2.14,43.599998,117.93,28.674999,12.87,61.5,37.889999,15.96,25.120001,16.610001,2.76,6.36,49.490002,54.369999,1.31,46.669998,12.11,41.720001,12.09,28.35,20.469999,41.84,30.780001,44.939999,5.87,668,59.98,36.599998,66.68,103.300003,26.43,47.689999,35.880001,37.5,8.72
2013-03-06,14.57,2.05,44.580002,118.470001,28.440001,12.89,60.599998,38.34,16.370001,25.26,16.5,2.76,6.38,50.029999,54.380001,1.4,46.27,12.05,41.080002,12.21,28.09,20.469999,41.950001,30.495001,45.099998,5.87,623,60.41,36.290001,66.120003,104.449997,26.299999,47.279999,36.049999,37.23,8.78
2013-03-07,14.82,2.12,45,118.559998,28.615,12.83,61.349998,38.150002,16.549999,24.98,16.540001,2.08,6.42,50.630001,53.990002,1.43,46.189999,12.09,41.23,12.44,28.139999,20,41.68,29.545,45.560001,5.85,893,60.77,36.389999,65.849998,103.260002,26.379999,47.48,36.419998,36.75,8.74
2013-03-08,14.92,2.36,46.68,118.57,28.875,12.98,61.049999,38.700001,16.799999,27.280001,16.93,2.16,6.5,50.200001,54.720001,1.5,46.66,12.26,41.669998,12.37,28,20.41,41.830002,30.115,45.490002,5.88,695,60.759998,36.68,66.349998,103.690002,26.42,47.959999,36.5,36.919998,8.77
2013-03-11,15.13,2.32,47.599998,118.730003,28.77,13.34,60.900002,39.150002,16.870001,27.34,17.27,2.12,6.64,50.48,54.27,1.54,47.049999,12.33,41.709999,12.45,27.870001,20.66,42.470001,29.545,45.459999,5.86,638,61.720001,36.599998,67.339996,104.190002,26.5,47.810001,37.130001,37,8.88
2013-03-12,15.5,2.28,46.950001,118.25,28.48,13.39,61.950001,38.619999,16.76,27.709999,17.209999,2.16,6.65,50.279999,53.950001,1.53,47.330002,12.34,41.970001,12.35,27.91,20.65,43.189999,29.165001,45.459999,5.92,660,62.18,36.720001,67.110001,102.760002,26.290001,48.360001,36.66,36.959999,8.68
2013-03-13,15.91,2.42,46.970001,118.360001,28.42,13.4,62.400002,39.099998,16.33,28.190001,17.32,2.16,6.82,50.16,54.290001,1.47,48.82,12.45,42.110001,12.41,27.92,20.959999,42.630001,28.5,45.59,5.88,893,61.98,36.599998,67.43,102.949997,26.49,47.939999,36.77,37.259998,8.51
2013-03-14,16.25,2.18,47.459999,120,28.540001,13.43,61.5,39.009998,16.219999,27.93,17.52,2.16,6.85,51,54.290001,1.39,49.080002,12.55,42.150002,13.25,28.139999,20.67,42.009998,28.975,46.110001,5.86,666,63.07,36.860001,67.339996,103.540001,26.690001,48.48,36.970001,37.23,8.55
2013-03-15,15.98,2.24,47.259998,119.68,28.200001,13.45,61.349998,39.5,16.200001,27.51,17.73,2.16,6.72,50.02,53.990002,1.39,49.32,12.38,41.779999,13.16,28.040001,20.42,41.099998,28.405001,45.689999,5.81,893,62.869999,36.43,66.800003,103.93,26.860001,48.02,38.200001,37.52,8.55
2013-03-18,16.290001,2.18,46.240002,119.129997,28.219999,13.26,60.900002,39.189999,15.98,27.620001,17.34,2.12,6.9,49.509998,53.490002,1.37,48.540001,12.56,41.580002,13.03,28.1,20.15,41.610001,28.5,45.880001,5.87,695,63.060001,36.150002,66.760002,102.870003,26.459999,48.75,37.759998,37.48,8.4
2013-03-19,16.780001,2.2,45.790001,119.459999,28.205,13.16,59.549999,39.52,15.95,27.6,17.01,2.12,6.87,49.200001,52.450001,1.35,46.560001,12.64,41.669998,12.78,28.18,20,41.080002,28.975,45.389999,6.03,893,63.150002,36.139999,66.459999,103.150002,26.370001,48.950001,37.490002,37.419998,8.65
2013-03-20,17.23,2.14,46.09,120.349998,28.584999,13.36,58.950001,39.959999,16.25,27.83,17.030001,2.04,6.94,49.119999,53.150002,1.33,46.759998,12.79,42.549999,12.95,28.32,20.280001,41.5,29.450001,45.93,6.03,893,63.099998,36.189999,68.519997,104.279999,26.629999,48.599998,37.439999,37.93,8.61
2013-03-21,17,2.19,45.23,120.339996,29.025,13.26,59.549999,39.049999,15.91,27.9,16.76,2.12,6.93,48.349998,52.900002,1.36,46.43,12.76,42.169998,12.78,28.110001,20.360001,42.220001,29.735001,45.310001,6.06,893,61.830002,36.150002,68.050003,103.529999,26.26,48.799999,37.139999,37.880001,8.63
